Invoice ID,City,Customer type,Gender,Product line,Unit price,Quantity,Total,Time,Payment,Rating,Data
725-67-2480,Manaus,Membro,Mulher,Moda,58.75,6,352.5,18:14,Cartao de Credito,5.9,2025-01-03
641-51-2661,São Paulo,Membro,Mulher,Alimentos e Bebidas,87.1,10,871.0,14:45,Cartao de Credito,9.9,2025-01-03
714-02-3114,São Paulo,Normal,Mulher,Esportes e Viagens,98.8,2,197.6,11:39,Debito,7.7,2025-01-03
518-17-2983,Rio de Janeiro,Normal,Mulher,Moda,48.63,4,194.52,15:44,Pix,7.6,2025-01-03
779-42-2410,Manaus,Membro,Homem,Alimentos e Bebidas,57.74,3,173.22,13:06,Pix,7.7,2025-01-03
190-14-3147,Manaus,Normal,Mulher,Saude e Beleza,17.97,4,71.88,20:43,Pix,6.4,2025-01-03
408-66-6712,São Paulo,Membro,Mulher,Saude e Beleza,47.71,6,286.26,14:19,Pix,4.4,2025-01-03
679-22-6530,Manaus,Normal,Mulher,Esportes e Viagens,40.62,2,81.24,10:01,Cartao de Credito,4.1,2025-01-03
588-47-8641,Rio de Janeiro,Membro,Homem,Moda,56.04,10,560.4,19:30,Pix,4.4,2025-01-03
642-61-4706,Manaus,Membro,Homem,Alimentos e Bebidas,93.4,2,186.8,16:34,Debito,5.5,2025-01-03
576-31-4774,Manaus,Normal,Mulher,Saude e Beleza,73.41,3,220.23,13:10,Pix,4.0,2025-01-03
556-41-6224,São Paulo,Normal,Homem,Saude e Beleza,33.64,8,269.12,17:10,Cartao de Credito,9.3,2025-01-03
811-03-8790,Rio de Janeiro,Normal,Mulher,Acessorios Eletronicos,45.48,10,454.8,10:22,Cartao de Credito,4.8,2025-01-03
242-11-3142,Manaus,Membro,Homem,Moda,83.77,2,167.54,19:57,Debito,4.6,2025-01-03
752-23-3760,Manaus,Membro,Mulher,Esportes e Viagens,64.08,7,448.56,19:29,Cartao de Credito,7.3,2025-01-03
274-05-5470,Rio de Janeiro,Membro,Mulher,Alimentos e Bebidas,73.47,4,293.88,18:30,Debito,6.0,2025-01-03
648-94-3045,São Paulo,Normal,Homem,Saude e Beleza,58.95,10,589.5,14:27,Pix,8.1,2025-01-03
130-67-4723,Rio de Janeiro,Membro,Homem,Alimentos e Bebidas,48.5,6,291.0,13:57,Pix,9.4,2025-01-03
528-87-5606,Manaus,Membro,Mulher,Acessorios Eletronicos,39.48,1,39.48,19:43,Debito,6.5,2025-01-03
320-85-2052,Manaus,Normal,Mulher,Esportes e Viagens,34.81,1,34.81,10:11,Cartao de Credito,7.0,2025-01-03
370-96-0655,São Paulo,Normal,Mulher,Moda,49.32,6,295.92,13:46,Pix,7.1,2025-01-03
105-10-6182,Rio de Janeiro,Membro,Homem,Moda,21.48,2,42.96,12:22,Pix,6.6,2025-01-03
510-79-0415,Manaus,Membro,Mulher,Esportes e Viagens,23.08,6,138.48,19:20,Pix,4.9,2025-01-03
241-96-5076,Manaus,Membro,Mulher,Casa e Estilo de Vida,49.1,2,98.2,12:58,Cartao de Credito,6.4,2025-01-03
767-97-4650,Manaus,Membro,Mulher,Esportes e Viagens,64.83,2,129.66,11:59,Cartao de Credito,8.0,2025-01-03
648-83-1321,Rio de Janeiro,Membro,Homem,Casa e Estilo de Vida,63.56,10,635.6,17:59,Debito,4.3,2025-01-03
173-57-2300,São Paulo,Membro,Homem,Esportes e Viagens,72.88,2,145.76,12:51,Debito,6.1,2025-01-03
305-03-2383,Rio de Janeiro,Normal,Mulher,Alimentos e Bebidas,67.1,3,201.3,10:36,Debito,7.5,2025-01-03
394-55-6384,São Paulo,Membro,Mulher,Esportes e Viagens,70.19,9,631.71,13:38,Debito,6.7,2025-01-03
266-20-6657,São Paulo,Membro,Homem,Alimentos e Bebidas,55.04,7,385.28,19:39,Pix,5.2,2025-01-03
689-05-1884,Rio de Janeiro,Membro,Homem,Saude e Beleza,48.63,10,486.3,12:44,Debito,8.8,2025-01-03
196-01-2849,São Paulo,Membro,Mulher,Moda,73.38,7,513.66,13:56,Debito,9.5,2025-01-03
372-62-5264,São Paulo,Normal,Mulher,Alimentos e Bebidas,52.6,9,473.4,14:42,Debito,7.6,2025-01-03
800-09-8606,Rio de Janeiro,Membro,Mulher,Casa e Estilo de Vida,87.37,5,436.85,19:45,Debito,6.6,2025-01-03
182-52-7000,Rio de Janeiro,Membro,Mulher,Esportes e Viagens,27.04,4,108.16,20:26,Pix,6.9,2025-01-03
826-58-8051,Manaus,Normal,Homem,Casa e Estilo de Vida,62.19,4,248.76,19:46,Pix,4.3,2025-01-03
868-06-0466,Rio de Janeiro,Membro,Homem,Acessorios Eletronicos,69.58,9,626.22,19:38,Cartao de Credito,7.8,2025-01-03
751-41-9720,São Paulo,Normal,Homem,Casa e Estilo de Vida,97.5,10,975.0,16:18,Pix,8.0,2025-01-03
626-43-7888,São Paulo,Normal,Mulher,Moda,60.41,8,483.28,12:23,Pix,9.6,2025-01-03
176-64-7711,Manaus,Normal,Homem,Alimentos e Bebidas,32.32,3,96.96,19:11,Cartao de Credito,4.3,2025-01-03
191-29-0321,Manaus,Membro,Mulher,Moda,19.77,10,197.7,18:57,Cartao de Credito,5.0,2025-01-03
729-06-2010,Manaus,Membro,Homem,Saude e Beleza,80.47,9,724.23,11:18,Debito,9.2,2025-01-03
640-48-5028,Manaus,Membro,Mulher,Casa e Estilo de Vida,88.39,9,795.51,12:40,Debito,6.3,2025-01-03
186-79-9562,Manaus,Normal,Homem,Saude e Beleza,71.77,7,502.39,14:06,Debito,8.9,2025-01-03
834-45-5519,Manaus,Normal,Mulher,Acessorios Eletronicos,43.0,4,172.0,20:48,Pix,7.6,2025-01-03
162-65-8559,São Paulo,Membro,Homem,Alimentos e Bebidas,68.98,1,68.98,20:13,Debito,4.8,2025-01-03
760-27-5490,São Paulo,Normal,Homem,Moda,15.62,8,124.96,20:37,Pix,9.1,2025-01-03
445-30-9252,Rio de Janeiro,Normal,Homem,Esportes e Viagens,25.7,3,77.1,17:59,Pix,6.1,2025-01-03
786-94-2700,Rio de Janeiro,Membro,Homem,Alimentos e Bebidas,80.62,6,483.72,20:18,Debito,9.1,2025-01-03
728-88-7867,São Paulo,Membro,Mulher,Casa e Estilo de Vida,75.53,4,302.12,15:52,Pix,8.3,2025-01-03
183-21-3799,São Paulo,Normal,Mulher,Acessorios Eletronicos,77.63,9,698.67,15:14,Pix,7.2,2025-01-03
268-20-3585,São Paulo,Normal,Mulher,Saude e Beleza,13.85,9,124.65,12:50,Pix,6.0,2025-01-03
735-32-9839,São Paulo,Membro,Homem,Moda,98.7,8,789.6,10:36,Pix,8.5,2025-01-03
258-92-7466,Rio de Janeiro,Normal,Mulher,Saude e Beleza,35.68,5,178.4,18:33,Cartao de Credito,6.6,2025-01-03
857-16-3520,Rio de Janeiro,Membro,Mulher,Moda,71.46,7,500.22,16:06,Pix,4.5,2025-01-03
482-17-1179,Rio de Janeiro,Membro,Homem,Acessorios Eletronicos,11.94,3,35.82,12:47,Cartao de Credito,8.1,2025-01-03
788-21-5741,Rio de Janeiro,Normal,Homem,Moda,45.38,3,136.14,13:34,Cartao de Credito,7.2,2025-01-03
821-14-9046,Manaus,Membro,Mulher,Moda,17.48,6,104.88,15:04,Cartao de Credito,6.1,2025-01-03
418-05-0656,Manaus,Normal,Mulher,Moda,25.56,7,178.92,20:42,Debito,7.1,2025-01-03
678-79-0726,São Paulo,Membro,Mulher,Esportes e Viagens,90.63,9,815.67,15:28,Debito,5.1,2025-01-03
776-68-1096,Manaus,Normal,Homem,Casa e Estilo de Vida,44.12,3,132.36,13:45,Cartao de Credito,7.9,2025-01-03
592-46-1692,São Paulo,Membro,Mulher,Alimentos e Bebidas,36.77,7,257.39,20:10,Debito,7.4,2025-01-03
434-35-9162,Manaus,Membro,Homem,Alimentos e Bebidas,23.34,4,93.36,18:53,Pix,7.4,2025-01-03
149-14-0304,São Paulo,Membro,Mulher,Saude e Beleza,28.5,8,228.0,14:24,Debito,6.6,2025-01-03
442-44-6497,São Paulo,Membro,Homem,Casa e Estilo de Vida,55.57,3,166.71,11:42,Cartao de Credito,5.9,2025-01-03
174-64-0215,Manaus,Normal,Homem,Esportes e Viagens,69.74,10,697.4,17:49,Cartao de Credito,8.9,2025-01-03
210-74-9613,São Paulo,Normal,Homem,Moda,97.26,4,389.04,15:33,Pix,6.8,2025-01-03
299-29-0180,Manaus,Membro,Mulher,Casa e Estilo de Vida,52.18,7,365.26,10:54,Debito,9.3,2025-01-03
247-11-2470,Rio de Janeiro,Membro,Mulher,Moda,22.32,4,89.28,16:23,Cartao de Credito,4.4,2025-01-03
635-28-5728,Rio de Janeiro,Normal,Homem,Saude e Beleza,56.0,3,168.0,19:33,Pix,4.8,2025-01-03
756-49-0168,Rio de Janeiro,Membro,Homem,Moda,19.7,1,19.7,11:39,Pix,9.5,2025-01-03
438-23-1242,Manaus,Normal,Homem,Acessorios Eletronicos,75.88,7,531.16,10:38,Pix,8.9,2025-01-03
238-45-6950,Manaus,Membro,Homem,Alimentos e Bebidas,53.72,1,53.72,20:03,Pix,6.4,2025-01-03
607-65-2441,São Paulo,Membro,Homem,Saude e Beleza,81.95,10,819.5,12:39,Cartao de Credito,6.0,2025-01-03
386-27-7606,São Paulo,Membro,Mulher,Casa e Estilo de Vida,81.2,7,568.4,15:59,Cartao de Credito,8.1,2025-01-03
137-63-5492,São Paulo,Normal,Homem,Acessorios Eletronicos,58.76,10,587.6,14:26,Pix,9.0,2025-01-03
197-77-7132,Manaus,Membro,Homem,Acessorios Eletronicos,91.56,8,732.48,18:22,Pix,6.0,2025-01-03
805-86-0265,Rio de Janeiro,Normal,Homem,Casa e Estilo de Vida,93.96,9,845.64,11:32,Debito,9.8,2025-01-03
733-29-1227,São Paulo,Normal,Homem,Casa e Estilo de Vida,55.61,7,389.27,12:41,Debito,8.5,2025-01-03
451-73-2711,São Paulo,Normal,Homem,Alimentos e Bebidas,84.83,1,84.83,15:20,Pix,8.8,2025-01-03
373-14-0504,Rio de Janeiro,Membro,Mulher,Esportes e Viagens,71.63,2,143.26,14:33,Pix,8.8,2025-01-03
546-80-2899,Rio de Janeiro,Membro,Homem,Casa e Estilo de Vida,37.69,2,75.38,15:29,Pix,9.5,2025-01-03
345-68-9016,São Paulo,Membro,Mulher,Esportes e Viagens,31.67,8,253.36,16:19,Cartao de Credito,5.6,2025-01-03
390-17-5806,São Paulo,Membro,Mulher,Alimentos e Bebidas,38.42,1,38.42,16:33,Debito,8.6,2025-01-03
457-13-1708,Manaus,Membro,Homem,Moda,65.23,10,652.3,19:07,Cartao de Credito,5.2,2025-01-03
664-14-2882,São Paulo,Membro,Mulher,Casa e Estilo de Vida,10.53,5,52.65,14:43,Cartao de Credito,5.8,2025-01-03
487-79-6868,Manaus,Membro,Mulher,Casa e Estilo de Vida,12.29,9,110.61,19:28,Cartao de Credito,8.0,2025-01-03
314-23-4520,São Paulo,Membro,Homem,Saude e Beleza,81.23,7,568.61,20:44,Debito,9.0,2025-01-03
210-30-7976,Manaus,Membro,Mulher,Moda,22.32,4,89.28,11:16,Pix,4.1,2025-01-03
585-86-8361,Rio de Janeiro,Normal,Mulher,Alimentos e Bebidas,27.28,5,136.4,10:31,Cartao de Credito,8.6,2025-01-03
807-14-7833,Rio de Janeiro,Membro,Mulher,Acessorios Eletronicos,17.42,10,174.2,12:30,Pix,7.0,2025-01-03
775-72-1988,Manaus,Normal,Homem,Casa e Estilo de Vida,73.28,5,366.4,15:05,Pix,8.4,2025-01-03
288-38-3758,São Paulo,Membro,Mulher,Moda,84.87,3,254.61,18:30,Pix,7.4,2025-01-03
652-43-6591,Rio de Janeiro,Normal,Mulher,Moda,97.29,8,778.32,13:18,Cartao de Credito,6.2,2025-01-03
785-96-0615,Manaus,Membro,Mulher,Acessorios Eletronicos,35.74,8,285.92,15:28,Pix,4.9,2025-01-03
406-46-7107,Rio de Janeiro,Normal,Mulher,Casa e Estilo de Vida,96.52,6,579.12,11:52,Debito,4.5,2025-01-03
250-17-5703,Rio de Janeiro,Membro,Homem,Alimentos e Bebidas,18.85,10,188.5,18:24,Pix,5.6,2025-01-03
156-95-3964,Rio de Janeiro,Normal,Mulher,Alimentos e Bebidas,55.39,4,221.56,15:19,Pix,8.0,2025-01-03
842-40-8179,Manaus,Membro,Mulher,Alimentos e Bebidas,77.2,10,772.0,10:38,Cartao de Credito,5.6,2025-01-03
525-09-8450,Manaus,Normal,Homem,Acessorios Eletronicos,72.13,10,721.3,15:12,Cartao de Credito,4.2,2025-01-03
410-67-1709,Rio de Janeiro,Membro,Mulher,Moda,63.88,8,511.04,17:48,Pix,9.9,2025-01-03
587-73-4862,Rio de Janeiro,Membro,Mulher,Saude e Beleza,10.69,5,53.45,11:07,Pix,7.6,2025-01-03
787-87-2010,Rio de Janeiro,Membro,Homem,Saude e Beleza,55.5,4,222.0,15:48,Cartao de Credito,6.6,2025-01-03
593-14-4239,Manaus,Normal,Mulher,Casa e Estilo de Vida,95.46,8,763.68,19:40,Pix,4.7,2025-01-03
801-88-0346,São Paulo,Normal,Mulher,Moda,76.06,3,228.18,20:30,Cartao de Credito,9.8,2025-01-03
388-76-2555,Manaus,Normal,Homem,Esportes e Viagens,13.69,6,82.14,13:59,Debito,6.3,2025-01-03
711-31-1234,Manaus,Normal,Mulher,Acessorios Eletronicos,95.64,4,382.56,18:51,Debito,7.9,2025-01-03
886-54-6089,Rio de Janeiro,Normal,Mulher,Casa e Estilo de Vida,11.43,6,68.58,17:24,Debito,7.7,2025-01-03
707-32-7409,Manaus,Membro,Mulher,Esportes e Viagens,95.54,4,382.16,11:58,Pix,4.5,2025-01-03
759-98-4285,São Paulo,Membro,Mulher,Saude e Beleza,85.87,7,601.09,19:01,Cartao de Credito,8.0,2025-01-03
201-63-8275,São Paulo,Membro,Mulher,Esportes e Viagens,67.99,7,475.93,16:50,Pix,5.7,2025-01-03
471-06-8611,São Paulo,Normal,Mulher,Alimentos e Bebidas,52.42,1,52.42,10:22,Cartao de Credito,6.3,2025-01-03
200-16-5952,São Paulo,Membro,Homem,Alimentos e Bebidas,65.65,2,131.3,16:46,Debito,6.0,2025-01-03
120-54-2248,Manaus,Normal,Mulher,Alimentos e Bebidas,28.86,5,144.3,18:08,Cartao de Credito,8.0,2025-01-03
102-77-2261,São Paulo,Membro,Homem,Saude e Beleza,65.31,7,457.17,18:02,Cartao de Credito,4.2,2025-01-03
875-31-8302,Manaus,Normal,Homem,Esportes e Viagens,93.38,1,93.38,13:07,Debito,9.6,2025-01-03
102-06-2002,São Paulo,Membro,Homem,Esportes e Viagens,25.25,5,126.25,17:52,Debito,6.1,2025-01-03
457-94-0464,Manaus,Membro,Homem,Acessorios Eletronicos,87.87,9,790.83,20:32,Pix,5.6,2025-01-03
629-42-4133,São Paulo,Normal,Homem,Saude e Beleza,21.8,8,174.4,19:24,Debito,8.3,2025-01-03
534-53-3526,Rio de Janeiro,Normal,Mulher,Esportes e Viagens,94.76,4,379.04,16:06,Pix,7.8,2025-01-03
307-04-2070,Rio de Janeiro,Membro,Mulher,Moda,30.62,1,30.62,14:14,Cartao de Credito,4.1,2025-01-03
468-99-7231,São Paulo,Normal,Mulher,Casa e Estilo de Vida,44.01,8,352.08,17:36,Debito,8.8,2025-01-03
516-77-6464,São Paulo,Membro,Mulher,Saude e Beleza,10.16,5,50.8,13:08,Pix,4.1,2025-01-03
404-91-5964,Rio de Janeiro,Normal,Homem,Acessorios Eletronicos,74.58,7,522.06,16:09,Cartao de Credito,9.0,2025-01-03
886-77-9084,São Paulo,Normal,Homem,Acessorios Eletronicos,71.89,8,575.12,11:33,Pix,5.5,2025-01-03
790-38-4466,São Paulo,Normal,Mulher,Saude e Beleza,10.99,5,54.95,10:18,Cartao de Credito,9.3,2025-01-03
704-10-4056,São Paulo,Membro,Homem,Saude e Beleza,60.47,3,181.41,10:55,Cartao de Credito,5.6,2025-01-03
497-37-6538,Rio de Janeiro,Normal,Homem,Esportes e Viagens,58.91,7,412.37,15:15,Pix,9.7,2025-01-03
651-96-5970,Rio de Janeiro,Normal,Homem,Moda,46.41,1,46.41,20:06,Cartao de Credito,4.0,2025-01-03
400-80-4065,São Paulo,Membro,Homem,Saude e Beleza,68.55,4,274.2,20:21,Cartao de Credito,9.2,2025-01-03
744-16-7898,Manaus,Normal,Mulher,Casa e Estilo de Vida,97.37,10,973.7,13:48,Cartao de Credito,4.9,2025-01-03
263-12-5321,Rio de Janeiro,Membro,Homem,Acessorios Eletronicos,92.6,7,648.2,12:52,Cartao de Credito,9.3,2025-01-03
702-72-0487,Rio de Janeiro,Normal,Mulher,Acessorios Eletronicos,46.61,2,93.22,12:28,Cartao de Credito,6.6,2025-01-03
605-83-1050,Manaus,Normal,Homem,Moda,27.18,2,54.36,16:26,Pix,4.3,2025-01-03
443-60-9639,São Paulo,Membro,Mulher,Casa e Estilo de Vida,60.87,1,60.87,13:24,Debito,5.5,2025-01-03
864-24-7918,Rio de Janeiro,Membro,Mulher,Esportes e Viagens,24.49,10,244.9,15:15,Debito,8.1,2025-01-03
359-94-5395,Manaus,Normal,Homem,Saude e Beleza,92.78,1,92.78,10:50,Cartao de Credito,9.8,2025-01-03
401-09-4232,São Paulo,Membro,Homem,Casa e Estilo de Vida,86.69,5,433.45,18:38,Pix,9.4,2025-01-03
751-15-6198,Manaus,Normal,Homem,Esportes e Viagens,23.01,6,138.06,16:45,Pix,7.9,2025-01-03
324-41-6833,São Paulo,Membro,Mulher,Acessorios Eletronicos,30.2,8,241.6,19:30,Pix,5.1,2025-01-03
474-33-8305,São Paulo,Membro,Homem,Moda,67.39,7,471.73,13:23,Pix,6.9,2025-01-03
759-29-9521,Rio de Janeiro,Membro,Mulher,Moda,48.96,9,440.64,11:27,Debito,8.0,2025-01-03
831-81-6575,Manaus,Membro,Mulher,Acessorios Eletronicos,75.59,9,680.31,11:12,Debito,8.0,2025-01-03
220-68-6701,Rio de Janeiro,Normal,Mulher,Casa e Estilo de Vida,77.47,4,309.88,16:36,Debito,4.2,2025-01-03
618-34-8551,Rio de Janeiro,Normal,Mulher,Esportes e Viagens,93.18,2,186.36,18:41,Cartao de Credito,8.5,2025-01-03
257-60-7754,Rio de Janeiro,Normal,Mulher,Acessorios Eletronicos,50.23,4,200.92,17:12,Debito,9.0,2025-01-03
559-61-5987,Manaus,Normal,Mulher,Saude e Beleza,17.75,1,17.75,10:38,Debito,8.6,2025-01-03
189-55-2313,São Paulo,Normal,Mulher,Moda,62.18,10,621.8,10:33,Pix,6.0,2025-01-03
565-91-4567,Manaus,Normal,Homem,Saude e Beleza,10.75,8,86.0,14:38,Pix,6.2,2025-01-03
380-60-5336,Rio de Janeiro,Normal,Mulher,Acessorios Eletronicos,40.26,10,402.6,18:06,Cartao de Credito,5.0,2025-01-03
815-04-6282,São Paulo,Membro,Mulher,Esportes e Viagens,64.97,5,324.85,12:52,Cartao de Credito,6.5,2025-01-03
674-56-6360,Rio de Janeiro,Normal,Homem,Acessorios Eletronicos,95.15,1,95.15,14:00,Debito,6.0,2025-01-03
778-34-2523,Rio de Janeiro,Membro,Mulher,Acessorios Eletronicos,48.62,8,388.96,10:57,Debito,5.0,2025-01-03
499-27-7781,Manaus,Normal,Mulher,Alimentos e Bebidas,53.21,8,425.68,16:45,Pix,5.0,2025-01-03
477-59-2456,São Paulo,Normal,Mulher,Moda,45.44,7,318.08,11:15,Debito,9.2,2025-01-03
832-51-6761,Rio de Janeiro,Normal,Homem,Alimentos e Bebidas,33.88,8,271.04,20:29,Pix,9.6,2025-01-03
869-11-3082,Manaus,Membro,Homem,Saude e Beleza,96.16,4,384.64,20:03,Cartao de Credito,8.4,2025-01-03
190-59-3964,Manaus,Membro,Homem,Alimentos e Bebidas,47.16,5,235.8,14:35,Cartao de Credito,6.0,2025-01-03
366-43-6862,Manaus,Normal,Homem,Acessorios Eletronicos,52.89,4,211.56,16:32,Pix,6.7,2025-01-03
186-43-8965,Rio de Janeiro,Membro,Mulher,Casa e Estilo de Vida,47.68,2,95.36,10:10,Cartao de Credito,4.1,2025-01-03
784-21-9238,São Paulo,Membro,Homem,Esportes e Viagens,10.17,1,10.17,14:15,Debito,5.9,2025-01-03
276-75-6884,Rio de Janeiro,Normal,Mulher,Saude e Beleza,68.71,3,206.13,10:05,Debito,8.7,2025-01-03
109-86-4363,Manaus,Membro,Mulher,Esportes e Viagens,60.08,7,420.56,11:36,Cartao de Credito,4.5,2025-01-03
569-76-2760,Rio de Janeiro,Membro,Mulher,Esportes e Viagens,22.01,4,88.04,18:15,Cartao de Credito,6.6,2025-01-03
222-42-0244,Manaus,Membro,Mulher,Saude e Beleza,72.11,9,648.99,13:53,Cartao de Credito,7.7,2025-01-03
760-53-9233,Rio de Janeiro,Membro,Homem,Moda,41.28,3,123.84,18:37,Cartao de Credito,8.5,2025-01-03
538-22-0304,São Paulo,Normal,Homem,Acessorios Eletronicos,64.95,10,649.5,18:27,Debito,5.2,2025-01-03
416-17-9926,Rio de Janeiro,Membro,Mulher,Acessorios Eletronicos,74.22,10,742.2,14:42,Cartao de Credito,4.3,2025-01-03
237-44-6163,Rio de Janeiro,Normal,Homem,Acessorios Eletronicos,10.56,8,84.48,17:43,Debito,7.6,2025-01-03
636-17-0325,Manaus,Normal,Homem,Saude e Beleza,62.57,4,250.28,18:37,Debito,9.5,2025-01-03
343-75-9322,Manaus,Membro,Mulher,Esportes e Viagens,11.85,8,94.8,16:34,Debito,4.1,2025-01-03
528-14-9470,Rio de Janeiro,Membro,Homem,Saude e Beleza,91.3,1,91.3,14:42,Pix,9.2,2025-01-03
427-45-9297,Manaus,Membro,Mulher,Casa e Estilo de Vida,40.73,7,285.11,11:01,Pix,5.4,2025-01-03
807-34-3742,Rio de Janeiro,Normal,Homem,Moda,52.38,1,52.38,19:44,Debito,5.8,2025-01-03
288-62-1085,Rio de Janeiro,Membro,Homem,Moda,38.54,5,192.7,13:34,Pix,5.6,2025-01-03
670-71-7306,Manaus,Normal,Homem,Esportes e Viagens,44.63,6,267.78,20:08,Cartao de Credito,5.1,2025-01-03
660-29-7083,São Paulo,Normal,Homem,Acessorios Eletronicos,55.87,10,558.7,15:01,Debito,5.8,2025-01-03
271-77-8740,São Paulo,Membro,Mulher,Esportes e Viagens,29.22,6,175.32,11:40,Pix,5.0,2025-01-03
497-36-0989,Rio de Janeiro,Normal,Homem,Moda,51.94,3,155.82,15:21,Debito,7.9,2025-01-03
291-59-1384,Manaus,Normal,Homem,Acessorios Eletronicos,60.3,1,60.3,17:38,Debito,6.0,2025-01-03
860-73-6466,Rio de Janeiro,Membro,Mulher,Esportes e Viagens,39.47,2,78.94,16:16,Cartao de Credito,5.0,2025-01-03
549-23-9016,São Paulo,Membro,Mulher,Alimentos e Bebidas,14.87,2,29.74,18:15,Cartao de Credito,8.9,2025-01-03
896-34-0956,Rio de Janeiro,Normal,Homem,Moda,21.32,1,21.32,12:43,Debito,5.9,2025-01-03
804-38-3935,Rio de Janeiro,Membro,Homem,Acessorios Eletronicos,93.78,3,281.34,11:32,Cartao de Credito,5.9,2025-01-03
585-90-0249,Rio de Janeiro,Membro,Homem,Acessorios Eletronicos,73.26,1,73.26,18:08,Pix,9.7,2025-01-03
862-29-5914,São Paulo,Normal,Mulher,Esportes e Viagens,22.38,1,22.38,17:08,Cartao de Credito,8.6,2025-01-03
845-94-6841,São Paulo,Membro,Mulher,Alimentos e Bebidas,72.88,9,655.92,19:38,Debito,4.0,2025-01-03
125-45-2293,Rio de Janeiro,Normal,Mulher,Moda,99.1,6,594.6,13:11,Debito,4.2,2025-01-03
843-73-4724,Rio de Janeiro,Normal,Homem,Moda,74.1,1,74.1,11:05,Debito,9.2,2025-01-03
409-33-9708,Rio de Janeiro,Normal,Mulher,Moda,98.48,2,196.96,10:12,Pix,9.2,2025-01-03
658-66-3967,São Paulo,Normal,Homem,Saude e Beleza,53.19,7,372.33,15:42,Pix,5.0,2025-01-03
866-70-2814,Manaus,Normal,Mulher,Acessorios Eletronicos,52.79,10,527.9,11:58,Pix,10.0,2025-01-03
160-22-2687,Rio de Janeiro,Membro,Mulher,Saude e Beleza,95.95,5,479.75,14:21,Pix,8.8,2025-01-03
895-03-6665,Manaus,Normal,Mulher,Moda,36.51,9,328.59,10:52,Debito,4.2,2025-01-03
770-42-8960,Manaus,Normal,Homem,Alimentos e Bebidas,21.12,8,168.96,19:31,Debito,6.3,2025-01-03
748-45-2862,Rio de Janeiro,Membro,Mulher,Casa e Estilo de Vida,28.31,4,113.24,18:35,Debito,8.2,2025-01-03
234-36-2483,Manaus,Normal,Homem,Saude e Beleza,57.59,6,345.54,13:51,Debito,5.1,2025-01-03
316-66-3011,Rio de Janeiro,Membro,Mulher,Alimentos e Bebidas,47.63,9,428.67,12:35,Debito,5.0,2025-01-03
848-95-6252,São Paulo,Membro,Mulher,Casa e Estilo de Vida,86.27,1,86.27,13:24,Pix,7.0,2025-01-03
840-76-5966,Rio de Janeiro,Membro,Homem,Esportes e Viagens,12.76,2,25.52,18:06,Pix,7.8,2025-01-03
152-03-4217,Manaus,Normal,Mulher,Casa e Estilo de Vida,11.28,9,101.52,11:55,Cartao de Credito,4.3,2025-01-03
533-66-5566,Manaus,Normal,Mulher,Casa e Estilo de Vida,51.07,7,357.49,11:42,Debito,7.0,2025-01-03
124-31-1458,Rio de Janeiro,Membro,Mulher,Acessorios Eletronicos,79.59,3,238.77,14:30,Debito,6.6,2025-01-03
176-78-1170,São Paulo,Membro,Homem,Saude e Beleza,33.81,3,101.43,15:11,Pix,7.3,2025-01-03
361-59-0574,Manaus,Membro,Homem,Esportes e Viagens,90.53,8,724.24,14:48,Cartao de Credito,6.5,2025-01-03
101-81-4070,São Paulo,Membro,Mulher,Saude e Beleza,62.82,2,125.64,12:36,Pix,4.9,2025-01-03
631-34-1880,São Paulo,Membro,Homem,Alimentos e Bebidas,24.31,3,72.93,19:09,Cartao de Credito,4.3,2025-01-03
852-82-2749,Rio de Janeiro,Normal,Homem,Esportes e Viagens,64.59,4,258.36,13:35,Pix,9.3,2025-01-03
873-14-6353,Rio de Janeiro,Membro,Homem,Alimentos e Bebidas,24.82,7,173.74,10:33,Cartao de Credito,7.1,2025-01-03
584-66-4073,São Paulo,Normal,Homem,Moda,56.5,1,56.5,15:45,Pix,9.6,2025-01-03
544-55-9589,Manaus,Membro,Mulher,Acessorios Eletronicos,21.43,10,214.3,11:51,Debito,6.2,2025-01-03
166-19-2553,Rio de Janeiro,Membro,Homem,Esportes e Viagens,89.06,6,534.36,17:26,Debito,9.9,2025-01-03
737-88-5876,Rio de Janeiro,Membro,Homem,Casa e Estilo de Vida,23.29,4,93.16,11:52,Cartao de Credito,5.9,2025-01-03
154-87-7367,São Paulo,Normal,Homem,Casa e Estilo de Vida,65.26,8,522.08,14:04,Pix,6.3,2025-01-03
885-56-0389,São Paulo,Membro,Homem,Moda,52.35,1,52.35,17:49,Debito,4.0,2025-01-03
608-05-3804,Manaus,Membro,Homem,Acessorios Eletronicos,39.75,1,39.75,20:19,Debito,6.1,2025-01-03
448-61-3783,Rio de Janeiro,Normal,Mulher,Acessorios Eletronicos,90.02,8,720.16,16:08,Cartao de Credito,4.5,2025-01-03
761-49-0439,Manaus,Membro,Mulher,Acessorios Eletronicos,12.1,8,96.8,10:17,Pix,8.6,2025-01-03
490-95-0021,Manaus,Membro,Mulher,Alimentos e Bebidas,33.21,10,332.1,14:25,Pix,6.0,2025-01-03
115-38-7388,São Paulo,Membro,Mulher,Moda,10.18,8,81.44,12:51,Cartao de Credito,9.5,2025-01-03
311-13-6971,Manaus,Membro,Homem,Esportes e Viagens,31.99,10,319.9,15:18,Cartao de Credito,9.9,2025-01-03
